FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,RatingDate/_xsi:nil,AddressLine4,RightToReply
98297,309410,Kirkless Cafe,Restaurant/Cafe/Canteen,1,Cale Lane,Aspull,WN2 1HF,3,fhrs_3_en-GB,2019-03-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,10,FHRS,False,-2.59478100000000,53.55359200000000,Wigan,,,
98803,311665,Kirkless Hall Inn,Restaurant/Cafe/Canteen,1,Albion Drive,Aspull,WN2 1JW,3,fhrs_3_en-GB,2018-11-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.59449100000000,53.55551700000000,Wigan,,,
796482,323732,Kitt Green Chippy,Takeaway/sandwich shop,7844,228a City Road,Wigan,WN5 0BG,5,fhrs_5_en-GB,2018-09-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.68259700000000,53.54402600000000,,,,
1041324,122499,Kitt Green Post Office,Retailers - other,4613,228 City Road,Norley-Orrell,WN5 0BG,5,fhrs_5_en-GB,2018-03-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.68250690000000,53.54503580000000,Wigan,,,
1216462,324849,Kittywake Canal Cruises,Restaurant/Cafe/Canteen,1,Wallgate,Wigan,WN3 4EU,5,fhrs_5_en-GB,2017-03-01,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.58209991455078,53.52884674072266,,,,
1261738,370877,Kiwis Quality Fresh Produce,Retailers - other,4613,61 Market Street,Atherton,M46 0DA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.49401100000000,53.52389400000000,Manchester,true,,
950770,327723,KNS Food & Wine,Retailers - other,4613,1a Yew Tree Avenue,Atherton,M46 0HH,4,fhrs_4_en-GB,2018-10-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.49736200000000,53.52790700000000,Manchester,,,
1253058,49698,Koala Cake Company,Restaurant/Cafe/Canteen,1,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,,,,true,,
54085,121878,Koi Japanese Cuisine,Restaurant/Cafe/Canteen,1,2a Leigh Road,Leigh,WN7 1QL,3,fhrs_3_en-GB,2020-02-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.51874000000000,53.49849600000000,,,,
1257007,353864,Kombi Cakes,Restaurant/Cafe/Canteen,1,20 Avon Road,Tyldesley,M29 7HN,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.45237000000000,53.50605460000000,Manchester,true,,
1088615,327845,Kore,Pub/bar/nightclub,7843,107 Market Street,Hindley,WN2 3AA,5,fhrs_5_en-GB,2018-11-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.57894400000000,53.53462200000000,Wigan,,,
1048079,343248,Krafty Coffee,Restaurant/Cafe/Canteen,1,54 Gerard Street,Ashton-In-Makerfield,WN4 9AE,5,fhrs_5_en-GB,2018-06-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63789510726929,53.48667526245120,Wigan,,,
52059,117119,Krumbs Cafe,Restaurant/Cafe/Canteen,1,6 Rodney Street,Wigan,WN1 1DG,2,fhrs_2_en-GB,2019-08-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,10,10,FHRS,False,-2.62991300000000,53.54395600000000,,,,
1229191,367270,Krunchy's Chicken,Takeaway/sandwich shop,7844,79 Railway Road,Leigh,WN7 4AD,1,fhrs_1_en-GB,2020-02-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,20,FHRS,False,-2.52259800000000,53.49714900000000,,,,"&lt;p&gt;
	The establishment has been thoroughly cleaned and procedures are in place to ensure that cleanliness is maintained. There is now a new manager and&amp;nbsp; / or new staff. The staff have been trained / re-trained / given instruction / are under revised supervisory arrangements.&amp;nbsp;&lt;/p&gt;"
800886,323652,Krupalu Convenience Store,Retailers - other,4613,231 Church Road,Astley,M29 7ET,4,fhrs_4_en-GB,2020-01-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.45122580000000,53.50340880000000,Tyldesley,,Manchester,
1227930,363861,La Casa,Restaurant/Cafe/Canteen,1,Ann Lane,Tyldesley,M29 7SG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,,,Manchester,true,,
98439,310135,La Cava Italian Restaurant,Restaurant/Cafe/Canteen,1,174 Wigan Road,Hindley,WN2 3BU,5,fhrs_5_en-GB,2018-01-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.58924100000000,53.53727800000000,Wigan,,,
1095000,356128,La Mama Bar & Restaurant,Restaurant/Cafe/Canteen,1,17-21 High Street,Standish,WN6 0HA,2,fhrs_2_en-GB,2020-02-04,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,10,10,FHRS,False,-2.66354298591614,53.58583831787110,Wigan,,,
99120,312790,La Mamma,Takeaway/sandwich shop,7844,5 Orrell Road,Orrell,WN5 8EY,5,fhrs_5_en-GB,2019-10-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.68746000000000,53.53678900000000,Wigan,,,
957225,324845,La Sentidos Loca,Restaurant/Cafe/Canteen,1,14 Market Street,Wigan,WN1 1HX,5,fhrs_5_en-GB,2018-09-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63360600000000,53.54772000000000,,,,
53848,121218,Lakelands,Hospitals/Childcare/Caring Premises,5,10 Grizedale Drive,Ince,WN2 2LX,5,fhrs_5_en-GB,2020-01-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.59904100000000,53.54317100000000,Wigan,,,
55568,125342,Lakeside Nursing Home,School/college/university,7845,Chorley Road,Standish,WN1 2XN,5,fhrs_5_en-GB,2019-03-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.63488200000000,53.59255700000000,Wigan,,,
1101456,350479,Lakeview Health Care,School/college/university,7845,121 Ena Crescent,Leigh,WN7 5ET,4,fhrs_4_en-GB,2019-01-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,0,5,FHRS,False,-2.53815102577209,53.50518798828120,,,,
55377,124973,Lamberhead Green WM Club,Pub/bar/nightclub,7843,White Street,Pemberton,WN5 8JW,4,fhrs_4_en-GB,2018-05-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,10,FHRS,False,-2.68533800000000,53.53620800000000,Wigan,,,
1200694,363845,Landgate Mini Market,Retailers - other,4613,21-23 Yewdale Road,Ashton-In-Makerfield,WN4 0EA,5,fhrs_5_en-GB,2019-12-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.64957710000000,53.50850510000000,Wigan,,,
1200581,321744,Lanehead Service Station Texaco/Anoushey Services UK,Retailers - other,4613,East Lancashire Road,Lowton,WA3 2BD,4,fhrs_4_en-GB,2020-01-22,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,10,FHRS,False,,,Warrington,,,
54457,122782,Langtree Hall Childrens Nursery,Hospitals/Childcare/Caring Premises,5,Langtree Lane,Standish,WN6 0QQ,4,fhrs_4_en-GB,2019-08-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.66631100000000,53.59573000000000,Wigan,,,
433406,122796,Langtree Old Hall Farm - Huytons,Retailers - other,4613,Preston Road,Standish,WN6 0QA,5,fhrs_5_en-GB,2018-07-04,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,-2.67391100000000,53.60326400000000,,,,
1245543,355440,Las Fierbinti,Pub/bar/nightclub,7843,38 Leigh Road,Leigh,WN7 1RX,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.51837970000000,53.50116540000000,,true,,
72387,164855,Last Orders,Restaurant/Cafe/Canteen,1,230 City Road,Wigan,WN5 0BG,5,fhrs_5_en-GB,2018-03-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.68259700000000,53.54402600000000,,,,
1127365,326426,Lavender and Honey Bakery,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2019-03-26,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
42127,104018,Lawless Wigan Ltd,Retailers - other,4613,26-28 Wigan Lane,Wigan,WN1 1XR,3,fhrs_3_en-GB,2018-03-01,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.62739600000000,53.55231000000000,,,,
49695,110346,Lawtons Fish & Chips,Takeaway/sandwich shop,7844,22 Logwood Avenue,Worsley Hall,WN5 9RG,4,fhrs_4_en-GB,2016-03-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,5,FHRS,False,-2.66431600000000,53.54173800000000,Wigan,,,
98511,310448,Le Petit Four,Restaurant/Cafe/Canteen,1,Millgate,Wigan,WN1 1BH,5,fhrs_5_en-GB,2018-11-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.58209991455078,53.52884674072266,,,,
878497,323856,Lean and Mean Cafe,Restaurant/Cafe/Canteen,1,Swan Meadow Road,Wigan,WN3 5BD,1,fhrs_1_en-GB,2019-08-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,5,20,FHRS,False,-2.64027500000000,53.53959500000000,,,,
775212,122255,Lees Bakery,Retailers - other,4613,76A St Helens Road,Leigh,WN7 4HW,5,fhrs_5_en-GB,2019-11-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.52215800000000,53.49207200000000,,,,
943580,325593,Lee's Convenience Store,Retailers - other,4613,55 Westleigh Lane,Leigh,WN7 5JE,1,fhrs_1_en-GB,2019-01-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,15,20,FHRS,False,-2.52600700000000,53.51077800000000,,,,
1044173,125193,Leigh & Lowton Sailing Club,Pub/bar/nightclub,7843,Green Lane,Lowton,WA3 1BQ,5,fhrs_5_en-GB,2019-07-31,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.55465507507324,53.48399734497070,Warrington,,,
1094984,349415,Leigh African & Caribbean Food Store,Retailers - other,4613,52a Leigh Road,Leigh,WN7 1QR,3,fhrs_3_en-GB,2018-12-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,10,FHRS,False,-2.51877290000000,53.50004010000000,,,,
1152149,358360,Leigh Arms,Pub/bar/nightclub,7843,34 King Street,Leigh,WN7 4LR,5,fhrs_5_en-GB,2019-05-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.51991300000000,53.49575800000000,,,,
433405,122405,Leigh Baptist Church,Restaurant/Cafe/Canteen,1,Vernon Street,Leigh,WN7 1BH,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.51440900000000,53.49811000000000,,true,,
945644,326875,Leigh Bowling Club No2 Limited,Pub/bar/nightclub,7843,Pownall Street,Leigh,WN7 2HA,4,fhrs_4_en-GB,2019-11-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,5,FHRS,False,-2.50631600000000,53.49821700000000,,,,
895531,300660,Leigh Catholic Association Club,Pub/bar/nightclub,7843,22 Bond Street,Leigh,WN7 1AG,3,fhrs_3_en-GB,2019-06-04,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.51575899124146,53.49752807617190,,,,
72328,164722,"Leigh Central Community Preschool, Leigh Central Primary School",Hospitals/Childcare/Caring Premises,5,Windermere Road,Leigh,WN7 1UY,4,fhrs_4_en-GB,2018-02-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.52137500000000,53.49946400000000,,,,
876839,324317,"Leigh Cricket, Tennis & Bowling Club",Pub/bar/nightclub,7843,Beech Walk,Leigh,WN7 3LH,5,fhrs_5_en-GB,2016-06-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.52267400000000,53.48496800000000,,,,
460292,311455,LEIGH EAST SOCIAL CLUB (AR),Pub/bar/nightclub,7843,Ledgard Avenue,Leigh Sports Village,WN7 4GY,4,fhrs_4_en-GB,2012-10-15,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,10,FHRS,False,-2.53011300000000,53.49298100000000,Leigh,,,
964246,325031,Leigh Genesis FC,Restaurant/Cafe/Canteen,1,Newton Road,Lowton,WA3 1DU,4,fhrs_4_en-GB,2018-11-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.54583600000000,53.47548100000000,Warrington,,,
53897,121378,Leigh Labour Club,Pub/bar/nightclub,7843,Abbey Street,Leigh,WN7 1EU,4,fhrs_4_en-GB,2005-04-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.51793300000000,53.50024300000000,,,,
438385,301199,Leigh Masonic Hall Ltd,Pub/bar/nightclub,7843,61 Ellesmere Street,Leigh,WN7 4LQ,5,fhrs_5_en-GB,2012-07-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.51826600000000,53.49420100000000,,,,
1071594,121960,Leigh Miners Rangers ARLFC,Pub/bar/nightclub,7843,Manchester Road,Leigh,WN7 2LZ,4,fhrs_4_en-GB,2018-08-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.48653100000000,53.49370600000000,,,,
99148,312836,Leigh Miners Welfare Institute & Recreational Grounds Ltd,Pub/bar/nightclub,7843,Kirby Road,Leigh,WN7 4DW,4,fhrs_4_en-GB,2019-05-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,10,FHRS,False,-2.52573100000000,53.49575100000000,,,,
1094981,344285,Leigh Road Convenience Store,Retailers - other,4613,14 Leigh Road,Leigh,WN7 1RX,5,fhrs_5_en-GB,2018-12-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,0,FHRS,False,-2.51852300000000,53.50056260000000,,,,
99333,313434,Leigh Rugby Union Football Club,Pub/bar/nightclub,7843,Hand Lane,Leigh,WN7 3NA,4,fhrs_4_en-GB,2018-04-26,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,0,10,FHRS,False,-2.52140500000000,53.48103700000000,,,,
746282,314017,Leigh Sports Village Company,Restaurant/Cafe/Canteen,1,Sale Way,Leigh Sports Village,WN7 4JY,5,fhrs_5_en-GB,2019-03-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,-2.53027100000000,53.48872000000000,Leigh,,,
1101447,341075,Leigh St Johns Before and After School Club,School/college/university,7845,Kirkhall Lane,Leigh,WN7 1RY,3,fhrs_3_en-GB,2020-02-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,10,FHRS,False,-2.51959700000000,53.50446000000000,,,,
1136208,358179,Leigh Tandoori,Takeaway/sandwich shop,7844,12 Twist Lane,Leigh,WN7 4DA,5,fhrs_5_en-GB,2019-05-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.52204800000000,53.49528100000000,,,,
1247257,34611,Leopard Pie Pizza,Restaurant/Cafe/Canteen,1,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,,,,true,,
1152141,355792,Leo's,Restaurant/Cafe/Canteen,1,21 Wigan Lane,Wigan,WN1 1XR,4,fhrs_4_en-GB,2019-06-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,10,FHRS,False,-2.62739500000000,53.55231000000000,,,,
653304,314473,Les & Pols Bread & Cakes (Arthurs Bread & Cakes),Retailers - other,4613,Spinning Gate,Leigh,WN7 4PG,1,fhrs_1_en-GB,2019-06-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,10,20,FHRS,False,-2.51718100000000,53.49544600000000,,,,
930042,325045,Let Them have Cake,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2016-11-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,,,,,,
1030450,345885,Letters Inn,Restaurant/Cafe/Canteen,1,2 Wigan Road,Atherton,M46 0JQ,4,fhrs_4_en-GB,2018-01-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,10,FHRS,False,-2.49918900000000,53.52416000000000,Manchester,,,
1094980,340442,Levar Convenience Store,Retailers - other,4613,97-99 Market Street,Atherton,M46 0DA,4,fhrs_4_en-GB,2018-12-12,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,0,FHRS,False,-2.49492980000000,53.52380870000000,Manchester,,,
816090,312282,Lidl,Retailers - supermarkets/hypermarkets,7840,91 Preston Road,Standish,WN6 0JF,5,fhrs_5_en-GB,2012-10-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.66770500000000,53.58929500000000,Wigan,,,
1200627,360087,Lidl Great Britain Ltd,Retailers - other,4613,2 Derby Street,Leigh,WN7 4PF,4,fhrs_4_en-GB,2019-08-27,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.51230230000000,53.49476480000000,,,,
1200628,360155,Lidl Great Britain Ltd,Retailers - other,4613,Darlington Street,Ince,WN1 1DL,5,fhrs_5_en-GB,2020-01-27,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.62807297706604,53.54309844970700,,,,
98916,312098,Lidl Pemberton,Retailers - supermarkets/hypermarkets,7840,2 Chatsworth Street,Wigan,WN5 8BQ,4,fhrs_4_en-GB,2010-03-15,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.67753400000000,53.53508400000000,,,,
1244682,82620,Life's Sweet,Restaurant/Cafe/Canteen,1,37 Norbreck Crescent,Beech Hill,WN6 7RF,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.64922540000000,53.55754800000000,Wigan,true,,
1227941,367289,Lillys Events Venue Dressing,Retailers - other,4613,5 Market Street,Hindley,WN2 3AE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.57591010000000,53.53682880000000,Wigan,true,,
726649,149426,Lily & Arthur's,Restaurant/Cafe/Canteen,1,37 Mesnes Road,Swinley,WN1 2DF,5,fhrs_5_en-GB,2019-02-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63345400000000,53.55774300000000,"Wigan, Wigan",,,
847074,324125,Lily's Farm House Kitchen,Restaurant/Cafe/Canteen,1,9 Gerard Street,Ashton-In-Makerfield,WN4 9AG,1,fhrs_1_en-GB,2019-01-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,20,FHRS,False,-2.63725900000000,53.48650600000000,Wigan,,,
254849,39746,Lime House,Hospitals/Childcare/Caring Premises,5,346 Newton Road,Lowton,WA3 1HS,5,fhrs_5_en-GB,2019-06-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.57232800000000,53.46468800000000,Warrington,,,
98688,311245,Lindley Outside Catering Ltd,Restaurant/Cafe/Canteen,1,Turton Street,Golborne,WA3 3AB,5,fhrs_5_en-GB,2018-03-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.59952600000000,53.47601500000000,Warrington,,,
1257022,370590,Ling Wok,Takeaway/sandwich shop,7844,781-783 Ormskirk Road,Wigan,WN5 8AT,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.68460310000000,53.53650710000000,,true,,
722642,323326,Lisa's Butty Box,Restaurant/Cafe/Canteen,1,47 Scot Lane,Aspull,WN2 1YX,5,fhrs_5_en-GB,2018-09-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.58362600000000,53.57002300000000,Wigan,,,
594501,312115,Listers Butchers,Retailers - other,4613,Spinning Gate,Leigh,WN7 4PG,5,fhrs_5_en-GB,2018-09-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.51718100000000,53.49544600000000,,,,
50963,113763,Little 15,Restaurant/Cafe/Canteen,1,17-19 Wallgate,Wigan,WN1 1LD,5,fhrs_5_en-GB,2018-10-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63192500000000,53.54528400000000,,,,
66442,149427,Little Acorns Day Nursery,Hospitals/Childcare/Caring Premises,5,Dicconson Terrace,Wigan,WN1 2AA,4,fhrs_4_en-GB,2020-03-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,0,FHRS,False,-2.62937700000000,53.55051100000000,,,,
1182204,358940,Little Acorns Day Nursery Springfield,Hospitals/Childcare/Caring Premises,5,44 Throstlenest Avenue,Wigan,WN6 7AS,5,fhrs_5_en-GB,2020-01-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.64697694778442,53.55356216430660,,,,
433454,314106,Little Acorns Private Day Nursery,Hospitals/Childcare/Caring Premises,5,279 Bolton Road,Atherton,M46 9HG,5,fhrs_5_en-GB,2020-02-20,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.47276700000000,53.53001100000000,Manchester,,,
98603,310916,Little Angels Day Nursery,Hospitals/Childcare/Caring Premises,5,Talbot Street,Golborne,WA3 3NN,5,fhrs_5_en-GB,2019-10-15,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.60094800000000,53.47646600000000,Warrington,,,
99326,313407,Little Angels Under 3's and Pre-School,Hospitals/Childcare/Caring Premises,5,Silcock Street,Golborne,WA3 3DG,5,fhrs_5_en-GB,2019-11-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.60030000000000,53.47751200000000,Warrington,,,
1015163,36068,Little Bird Bakes,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2017-11-15,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,,,,,,
1257016,370412,Little Bit Different Events and Catering,Restaurant/Cafe/Canteen,1,52 Manchester Road,Astley,M29 7EJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.47371470000000,53.49345920000000,Tyldesley,true,Manchester,
1060455,339498,Little Buddies Play Centre,Restaurant/Cafe/Canteen,1,Great George Street,Wigan,WN3 4DP,5,fhrs_5_en-GB,2018-06-26,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63783400000000,53.54487500000000,,,,
72351,164799,Little Dolphin Play Group,Hospitals/Childcare/Caring Premises,5,Astley Street,Tyldesley,M29 8HG,4,fhrs_4_en-GB,2020-01-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.46704500000000,53.51320800000000,Manchester,,,
189840,123386,Little Foxes Wigan,Hospitals/Childcare/Caring Premises,5,Billinge Road,Highfield,WN3 6BL,5,fhrs_5_en-GB,2018-09-10,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.67303500000000,53.52919500000000,Wigan,,,
370797,129639,Little Jaks Pantry Ltd,Restaurant/Cafe/Canteen,1,148 Elliott Street,Tyldesley,M29 8FJ,3,fhrs_3_en-GB,2020-02-20,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.46960100000000,53.51384500000000,Wigan,,,
1094987,351672,Little Jigsaw's Children's Day Nursery,Hospitals/Childcare/Caring Premises,5,736 Ormskirk Road,Wigan,WN5 8BB,5,fhrs_5_en-GB,2018-12-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,-2.68018600000000,53.53577000000000,,,,
1048076,339940,Little Owls Day Nursery,Hospitals/Childcare/Caring Premises,5,Swimsmart House,Bradley Lane,WN6 0XQ,4,fhrs_4_en-GB,2019-08-30,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.64958810806274,53.59395217895510,Standish,,Wigan,
52852,119649,Little People Day Nursery,Hospitals/Childcare/Caring Premises,5,Holly Road,Aspull,WN2 1RY,4,fhrs_4_en-GB,2020-03-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,0,10,FHRS,False,-2.59151100000000,53.56807900000000,Wigan,,,
54929,123861,Little People Day Nursery,Hospitals/Childcare/Caring Premises,5,Warrington Road,Newtown,WN3 6XB,4,fhrs_4_en-GB,2019-10-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,0,FHRS,False,-2.65211800000000,53.51683500000000,Wigan,,,
737019,323422,Little Rainbow 2,Hospitals/Childcare/Caring Premises,5,30 East Bond Street,Leigh,,4,fhrs_4_en-GB,2020-01-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,,,,,,
1200594,348683,Lizhi,Restaurant/Cafe/Canteen,1,Ann Lane,Tyldesley,M29 7SG,5,fhrs_5_en-GB,2019-01-27,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,,,Manchester,,,
