FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine1,RatingDate/_xsi:nil,AddressLine4,RightToReply
196667,P21HSHLYME/2,Lyme Community Primary School,School/college/university,7845,Lyme Street,Newton Le Willows,WA12 9HD,5,fhrs_5_en-GB,2019-04-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,0,5,FHRS,False,-2.65392100000000,53.45667400000000,Lyme Community Primary School,,,
196802,P42HSHGRAN/1,Lyme House,School/college/university,7845,Grange Road,Haydock,WA11 0XF,4,fhrs_4_en-GB,2018-08-09,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.67029500000000,53.45881200000000,Lyme House,,"St Helens, Merseyside",
878213,R17HSHPIEL/1,Lymewood Court Nursing Home,Hospitals/Childcare/Caring Premises,5,Piele Road,Haydock,WA11 0JY,5,fhrs_5_en-GB,2019-06-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.66336700000000,53.46943900000000,Lymewood Court,,,
196762,B16HSH2GAL/1,Lymewood Farm Pub Restaurant,Pub/bar/nightclub,7843,2 Galway Crescent,Haydock,WA11 0GR,5,fhrs_5_en-GB,2019-02-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.66503600000000,53.47210900000000,Lymewood Farm,,,
520679,B09HSH42MA/1,Lynn's Cupcakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-08-22,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
913678,A47GSH40-4/1,M and S Late Shop,Retailers - other,4613,40-42 Longridge Avenue,St Helens,WA11 9BW,3,fhrs_3_en-GB,2018-08-13,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,10,FHRS,False,-2.71052000000000,53.46229100000000,M And S Late Shop,,,
1246040,B21GSHSAND/1,M J Fresh Foods,Other catering premises,7841,Sandwash Close,Rainford,WA11 8LY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,-2.77362680000000,53.49358300000000,Unit F1a,true,,
830548,A47GSH24CO/1,M 'n' S Late Shop,Retailers - other,4613,24 Cooper Street,St Helens,WA10 2BQ,1,fhrs_1_en-GB,2020-02-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,15,15,20,FHRS,False,-2.74094100000000,53.45855600000000,,,,
1212211,A47GSH36BR/1,M&S Late Shop,Retailers - other,4613,36 Broad Oak Road,St Helens,WA9 2EL,4,fhrs_4_en-GB,2019-12-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.70291700000000,53.45346360000000,,,,
1062118,A47GSH113O/2,M&S Late Shop,Retailers - other,4613,113 Old Lane,Eccleston Park,L35 7JX,4,fhrs_4_en-GB,2018-10-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.78448900000000,53.42875000000000,,,,
551467,B15HSH49BL/1,Magic Chef,Takeaway/sandwich shop,7844,49 Blackbrook Road,St Helens,WA11 9QA,5,fhrs_5_en-GB,2018-03-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.70628300000000,53.46198400000000,,,,
709348,B17HSH8AMA/1,Malone's,Restaurant/Cafe/Canteen,1,8a Market Street,Newton Le Willows,WA12 9AN,5,fhrs_5_en-GB,2019-04-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64099300000000,53.45222200000000,The Nice Sandwich Shop,,,
962785,B09HSH40RE/2,Malvavisco,Other catering premises,7841,,,,5,fhrs_5_en-GB,2015-10-09,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,,,,,,
427178,B19HSH402A/3,Mama Pizza,Takeaway/sandwich shop,7844,402a Clock Face Road,Clock Face,WA9 4QS,3,fhrs_3_en-GB,2019-11-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.71148900000000,53.41754000000000,,,,
1246010,B09HSH17BA/1,Mama Trios Kitchen,Other catering premises,7841,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,,,,true,,
196441,B15HSH71BR/1,Manor Chippy,Takeaway/sandwich shop,7844,71 Broad Oak Road,St Helens,WA9 2EN,4,fhrs_4_en-GB,2019-12-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.70170600000000,53.45387700000000,,,,
1218659,B16HSHMILL/8,Manor Farm,Pub/bar/nightclub,7843,Mill Lane,Rainhill,L35 6NE,4,fhrs_4_en-GB,2020-01-21,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75944495201111,53.40676498413090,,,,
1021468,A36GSHGART/1,Manzoku,Retailers - other,4613,,,,5,fhrs_5_en-GB,2019-06-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
551464,B14HSHWARR/1,Maplewood Restaurant,Restaurant/Cafe/Canteen,1,Warrington Road,Bold Heath,WA8 3UX,5,fhrs_5_en-GB,2018-04-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.70381000000000,53.39809800000000,The Maplewood Restaurant,,,
196931,O01HSH342H/1,Margaret House (Tru Ltd),Restaurant/Cafe/Canteen,1,342 Haydock Lane,Haydock,,5,fhrs_5_en-GB,2019-07-03,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,,,,,WA11 9UY,
778658,B19HSH87BA/1,Marg's Chip Shop,Takeaway/sandwich shop,7844,87 Balfour Street,St Helens,WA10 4BG,4,fhrs_4_en-GB,2019-03-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.76049300000000,53.45029900000000,,,Merseyside,
196507,B19HSH71EL/1,Maria's Plaice,Takeaway/sandwich shop,7844,71 Elephant Lane,Thatto Heath,WA9 5QP,4,fhrs_4_en-GB,2019-01-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75485900000000,53.43576400000000,,,"St Helens, Merseyside",
785843,B19HSH31MA/3,Market Street Fish Diner,Takeaway/sandwich shop,7844,31 Market Street,Newton Le Willows,WA12 9BQ,5,fhrs_5_en-GB,2019-09-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64113900000000,53.45193400000000,The Blue Whale,,,
1157625,A36GSHSTMA/5,Marshside Teas,Retailers - other,4613,St Marys Arcade,St Helens,WA10 1AW,5,fhrs_5_en-GB,2019-07-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73413540000000,53.45090810000000,27 St Marys Market,,,
196869,Q51HSHMART/1,Martin Avenue Community Centre,Other catering premises,7841,Martin Avenue,Newton Le Willows,WA12 0NH,5,fhrs_5_en-GB,2019-02-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.63390800000000,53.46183300000000,Martin Avenue Community Centre,,,
196388,B16H**99CA/1,Masons Arms,Pub/bar/nightclub,7843,99 Carr Mill Road,Billinge,WN5 7TY,5,fhrs_5_en-GB,2019-07-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71125600000000,53.48736600000000,Masons Arms,,,
463443,B15HSH135C/3,Master Wok,Takeaway/sandwich shop,7844,135 Crossley Road,Thatto Heath,WA10 3ND,4,fhrs_4_en-GB,2019-06-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75616300000000,53.44054600000000,,,,
196403,B19HSH349A/1,Mayfair,Takeaway/sandwich shop,7844,349a West End Road,Haydock,WA11 0AX,3,fhrs_3_en-GB,2018-12-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.68977300000000,53.46742900000000,,,,
985232,A41GSH2SUT/2,McColls,Retailers - other,4613,2 Sutton Park Drive,St Helens,WA9 3TX,5,fhrs_5_en-GB,2019-05-15,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.72162600000000,53.43421600000000,,,,
1024553,A41GSH81HI/2,McColls,Retailers - supermarkets/hypermarkets,7840,81 Higher Parr Street,St Helens,WA9 1AD,5,fhrs_5_en-GB,2018-01-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.72231793403625,53.45366287231450,,,,
979473,A41GSH29-3/3,McColls,Retailers - other,4613,29-31 Peckers Hill Road,St Helens,WA9 3LQ,5,fhrs_5_en-GB,2017-06-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.70229600000000,53.43674100000000,,,,
985231,A41GSH213-/1,McColls,Retailers - other,4613,213-215 Parr Stocks Road,St Helens,WA9 1PA,5,fhrs_5_en-GB,2017-07-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71081089973450,53.45088195800780,,,,
985234,A41GSH492F/2,McColls,Retailers - other,4613,492 Fleet Lane,St Helens,WA9 2NB,5,fhrs_5_en-GB,2017-07-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.68413805961609,53.44584274291990,,,,
985235,A41GSH7ASH/1,McColls,Retailers - other,4613,7 Ashtons Green Drive,St Helens,WA9 2AP,5,fhrs_5_en-GB,2017-04-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.69604200000000,53.45108700000000,,,,
985236,A41GSH98CA/2,McColls,Retailers - other,4613,98 Cambridge Road,St Helens,WA10 4HA,5,fhrs_5_en-GB,2017-04-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.75257700000000,53.45314400000000,,,,
990652,A41GSH87MI/2,McColls,Retailers - other,4613,87 Millbrook Lane,Eccleston,WA10 4QZ,5,fhrs_5_en-GB,2017-07-26,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.77170205116272,53.45978927612300,,,,
985237,A41GSHFOUR/4,McColls,Retailers - other,4613,Four Acre Lane,Clock Face,WA9 4BZ,4,fhrs_4_en-GB,2019-01-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.72418400000000,53.41996300000000,6-7 Four Acre Lane Shopping Ce,,,
1157628,A47GSH377-/1,McColls (Morrisons Daily),Retailers - other,4613,377-379 Warrington Road,Rainhill,L35 8LD,4,fhrs_4_en-GB,2019-01-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.77586900000000,53.41905400000000,Mccolls,,,
196768,B17HSHEARL/2,McDonalds,Restaurant/Cafe/Canteen,1,Earle Street,Newton Le Willows,WA12 9LW,5,fhrs_5_en-GB,2019-09-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,-2.64133700000000,53.45107900000000,Mcdonalds Restaurant,,,
606787,B17HSHCHAL/5,McDonalds,Restaurant/Cafe/Canteen,1,Chalon Way West,St Helens,WA10 1BF,5,fhrs_5_en-GB,2019-08-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73945689201355,53.45033264160160,Mcdonalds Restaurants Ltd,,,
196629,B17HSH100S/1,McDonalds Restaurant,Restaurant/Cafe/Canteen,1,100 St Helens Linkway,St Helens,WA9 5DT,5,fhrs_5_en-GB,2019-11-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73146100000000,53.44150900000000,,,,
1131036,B17HSH31-3/2,McDonalds Restaurants Ltd,Restaurant/Cafe/Canteen,1,31-33 Church Street,St Helens,WA10 1AX,5,fhrs_5_en-GB,2019-04-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73586320000000,53.45233660000000,Mcdonalds Restaurants Ltd,,,
1157636,B19HSH41WE/5,McTucky's Hut,Takeaway/sandwich shop,7844,41 Westfield Street,St Helens,WA10 1QA,4,fhrs_4_en-GB,2019-07-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.73996090888977,53.45329666137700,Mc Tuckys Hut,,,
196838,A07GSH43MA/1,Meadow Barbeque,Takeaway/sandwich shop,7844,43 Market Street,Newton Le Willows,WA12 9BQ,5,fhrs_5_en-GB,2020-01-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64113900000000,53.45193400000000,,,"St Helens, Merseyside",
196853,M06HSHKIRK/1,Mecca Bingo Hall,Other catering premises,7841,Kirkland Street,St Helens,WA10 2EG,5,fhrs_5_en-GB,2018-02-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74636500000000,53.45526900000000,Mecca Bingo Club,,,
679868,B14HSH369W/1,Mei's Garden,Restaurant/Cafe/Canteen,1,369 Warrington Road,Rainhill,L35 8LD,4,fhrs_4_en-GB,2019-10-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.77586900000000,53.41905400000000,,,,
975152,B18HSHLEAG/3,Mellors Catering,Restaurant/Cafe/Canteen,1,Lea Green Road,Sutton Manor,WA9 4PR,5,fhrs_5_en-GB,2019-06-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73620100000000,53.41788500000000,Ngf Europe Ltd,,,
872970,B31HSHPENN/1,Mercure Hotel,Hotel/bed & breakfast/guest house,7842,Penny Lane,Haydock,WA11 9SG,5,fhrs_5_en-GB,2018-09-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,-2.63773400000000,53.47294000000000,,,,
196599,M19HSHWARR/1,Mersey Valley Golf and Country Club Ltd,Other catering premises,7841,Warrington Road,Bold Heath,WA8 3XL,5,fhrs_5_en-GB,2019-05-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.69358300000000,53.39713300000000,,,"St Helens, Merseyside",
198530,P17HSHROPE/1,Merton Bank Nursery,School/college/university,7845,Roper Street,St Helens,WA9 1EJ,4,fhrs_4_en-GB,2018-10-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.71788400000000,53.45687200000000,"Infants And Nursery Building,",,,
196596,P21HSHROPE/1,Merton Bank Primary School,School/college/university,7845,Roper Street,St Helens,WA9 1EJ,5,fhrs_5_en-GB,2019-07-01,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71788400000000,53.45687200000000,Merton Bank Primary School,,Merseyside,
756270,P24HSHNEWS/1,Methodist Church,Restaurant/Cafe/Canteen,1,New Street,St Helens,WA9 3XJ,4,fhrs_4_en-GB,2018-10-18,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.71404200000000,53.43522300000000,,,Merseyside,
555477,Q03HSHBERW/1,MHA / Villages Housing,Restaurant/Cafe/Canteen,1,Berwyn Grove,St Helens,WA9 2AR,5,fhrs_5_en-GB,2019-09-13,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,0,0,FHRS,False,-2.69519400000000,53.45164000000000,Carter House,,,
1220513,B17HSH4LOW/1,Miami Fast Food (Air Nation),Restaurant/Cafe/Canteen,1,4 Lowe Street,St Helens,WA10 2QS,5,fhrs_5_en-GB,2020-01-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74289100000000,53.45560360000000,,,,
463448,B19HSH5ELE/4,Miami Pizza,Takeaway/sandwich shop,7844,5 Elephant Lane,Thatto Heath,WA9 5QQ,4,fhrs_4_en-GB,2019-01-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.75754100000000,53.43587300000000,Miami Pizza,,,
310154,B09HSH67NE/1,Michelle's Cakes,Other catering premises,7841,,,,4,fhrs_4_en-GB,2018-07-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,,,,,,
709346,B17HSH15TA/1,Mike's Butty Bar,Restaurant/Cafe/Canteen,1,15 Tasker Terrace,Rainhill,L35 4NX,5,fhrs_5_en-GB,2018-04-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.76556200000000,53.41817600000000,,,,
196894,B19HSH2-4B/1,Milano,Takeaway/sandwich shop,7844,2-4 Bridge Street,Newton Le Willows,WA12 9BA,4,fhrs_4_en-GB,2020-01-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.63962000000000,53.45205900000000,Milano Pizza,,,
731265,P42HSHLANS/2,Mill Green School,School/college/university,7845,Lansbury Avenue,St Helens,WA9 1BU,5,fhrs_5_en-GB,2019-01-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,0,5,FHRS,False,,,Mill Green School,,,
926243,A03GSHPALA/1,Millie's Cookies,Takeaway/sandwich shop,7844,Palatine Arcade,St Helens,WA10 1BW,5,fhrs_5_en-GB,2018-06-06,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73652100000000,53.45208400000000,"Unit 62, Church Square Shopping Centre",,,
690391,B01HSH37-3/2,Millon Restaurant,Restaurant/Cafe/Canteen,1,37-39 Duke Street,St Helens,WA10 2JE,4,fhrs_4_en-GB,2019-08-29,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.74064700000000,53.45552900000000,,,,
1011340,B18HSHFOUR/1,MITIE Clean Environments,Restaurant/Cafe/Canteen,1,Four Acre Lane,Clock Face,WA9 4BZ,5,fhrs_5_en-GB,2017-10-06,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.72418403625488,53.41996383666990,"Tesco Stores Ltd, Four Acre Lane Shopping Centre",,,
1157633,B17HSH64-6/3,Momo's Cafe CIC,Restaurant/Cafe/Canteen,1,64-68 Westfield Street,St Helens,WA10 1QJ,5,fhrs_5_en-GB,2019-06-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74145300000000,53.45342000000000,,,,
196454,B19HSH1-3E/1,Montanas,Takeaway/sandwich shop,7844,1-3 Earle Street,Newton Le Willows,WA12 9LW,5,fhrs_5_en-GB,2019-07-02,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64133700000000,53.45107900000000,,,,
848554,A47GSHBAXT/1,Morrisons Petrol Station,Retailers - other,4613,Baxters Lane,St Helens,WA9 3DH,5,fhrs_5_en-GB,2019-02-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,-2.71385800000000,53.44131000000000,,,,
848555,A47GSHBOUN/1,Morrisons Petrol Station,Retailers - other,4613,Boundary Road,St Helens,WA10 2PX,5,fhrs_5_en-GB,2019-03-11,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,0,0,FHRS,False,-2.75177600000000,53.45125300000000,,,Merseyside,
196653,A45GSHBOUN/1,Morrisons Supermarket,Retailers - supermarkets/hypermarkets,7840,Boundary Road,St Helens,WA10 2PX,5,fhrs_5_en-GB,2019-01-22,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.75177600000000,53.45125300000000,,,Merseyside,
196788,A45GSHBAXT/1,Morrisons Supermarket,Retailers - supermarkets/hypermarkets,7840,Baxters Lane,St Helens,WA9 3DH,5,fhrs_5_en-GB,2019-07-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71385800000000,53.44131000000000,Morrisons Supermarket,,,
196292,B02HSH17DA/1,Moss Bank Express,Takeaway/sandwich shop,7844,17 Dalehead Place,St Helens,WA11 7BA,3,fhrs_3_en-GB,2018-12-11,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.72693500000000,53.47884900000000,,,Merseyside,
962787,B16GSHMOSS/3,Moss Bank Hotel,Pub/bar/nightclub,7843,Moss Bank Road,St Helens,WA11 7BT,4,fhrs_4_en-GB,2017-03-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.73989900000000,53.47488600000000,Moss Bank Hotel,,,
197061,B14HSH21-2/1,Mr Chan's Restaurant,Restaurant/Cafe/Canteen,1,21-23 North Road,St Helens,WA10 2TW,5,fhrs_5_en-GB,2019-09-03,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73950300000000,53.45643500000000,,,,
534451,B11GXX25BI/1,Mr Creamy (Plate 16),Mobile caterer,7846,,,,5,fhrs_5_en-GB,2019-03-21,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,0,0,FHRS,False,,,,,,
1050745,B11GSH70MA/4,Mr Curly Top (Plate 35),Mobile caterer,7846,,,,5,fhrs_5_en-GB,2019-05-01,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,0,0,FHRS,False,,,,,,
196378,B11HSH70MA/1,Mr Curly Top (Plate 37),Mobile caterer,7846,,,,5,fhrs_5_en-GB,2016-07-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,0,0,FHRS,False,,,,,,
196584,A36GSHEARL/3,Mr Martin Tanham,Retailers - other,4613,Earlestown Market,Newton Le Willows,WA12,4,fhrs_4_en-GB,2019-10-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.58098500000000,53.38911500000000,,,St Helens,
850138,B19HSH134T/3,Mr Pizza,Takeaway/sandwich shop,7844,134 Thatto Heath Road,Thatto Heath,WA9 5PE,4,fhrs_4_en-GB,2019-03-18,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75920300000000,53.43627500000000,Mr Pizza,,,
1175588,B19HSH127D/1,Mr Yum Yum,Takeaway/sandwich shop,7844,127 Duke Street,St Helens,WA10 2JG,5,fhrs_5_en-GB,2019-08-15,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74355200000000,53.45631100000000,,,,
1016003,F17ASHPIMB/3,Mrs B's Ltd,Retailers - other,4613,Pimbo Road,Kings Moss,WA11 8RD,5,fhrs_5_en-GB,2017-11-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74553394317627,53.50492858886720,Kings Moss Barn,,,
1062119,B02HSH2LON/4,Mumbai India Kitchen Ltd,Takeaway/sandwich shop,7844,2 Longton Lane,Rainhill,L35 4LQ,5,fhrs_5_en-GB,2018-06-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.77003400000000,53.41837200000000,,,,
196122,B17HSHCHAL/3,Nando's,Restaurant/Cafe/Canteen,1,Chalon Way West,St Helens,WA10 1BF,4,fhrs_4_en-GB,2020-01-08,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.74024400000000,53.45137900000000,,,,
1071085,B05HSH26PI/1,Nanny Fusspots Afternoon Teas,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-07-18,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
1257693,A99GSH30BR/1,Neighbourhood Food Larder,Retailers - other,4613,30 Bridge Street,Newton Le Willows,WA12 9BA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,-2.63952990000000,53.45218390000000,,true,,
939836,A36GEFMARK/1,Neil Kay,Retailers - other,4613,Market Street,Newton Le Willows,,4,fhrs_4_en-GB,2017-01-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,,,15-16 Earlestown Market Square,,,
731260,B19HSH35BR/1,Nelson Chippery,Takeaway/sandwich shop,7844,35 Bridge Street,St Helens,WA10 1NU,4,fhrs_4_en-GB,2019-10-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.73860400000000,53.45152300000000,Fluid,,,
1050744,B09HSH27FR/1,Netty Noodles Cakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-05-01,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
196959,B17HSH2NEW/1,New Bold Coffee Shop and Deli,Restaurant/Cafe/Canteen,1,2 New Bold Court,Bold,WA9 4TE,3,fhrs_3_en-GB,2020-01-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.68754800000000,53.43230500000000,,,,
1154305,A47GSH6NEW/4,New Bold Convenience Store,Retailers - other,4613,6 New Bold Court,Bold,WA9 4TE,4,fhrs_4_en-GB,2019-04-30,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,5,5,FHRS,False,-2.68754800000000,53.43230500000000,,,,
