FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil
220817,00851/0003/0/000,Merrivale News,Retailers - other,4613,3 Merrivale Road,Halewood,Knowsley,,L25 5NA,3,fhrs_3_en-GB,2018-04-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.85296700000000,53.37681100000000,
221076,00771/0078/0/000,Miami Pizza,Takeaway/sandwich shop,7844,78 Liverpool Road,Huyton,Knowsley,,L36 3RF,2,fhrs_2_en-GB,2019-12-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,15,10,10,FHRS,False,-2.86330300000000,53.42106900000000,
861965,16/00107/FOOD,Mike's Deli,Retailers - other,4613,72 Kirkby Market,Market Square,Kirkby Town Centre,Knowsley,L32 8RG,5,fhrs_5_en-GB,2019-04-11,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88569600000000,53.48198400000000,
220895,00702/4000/2/000,Millbrook Community Primary School,School/college/university,7845,Kirkby Row,Kirkby,Knowsley,,L32 0TG,5,fhrs_5_en-GB,2019-01-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.89532100000000,53.48533700000000,
220976,01023/0018/0/000,Millers Newsagents,Retailers - other,4613,18 Pluckington Road,Huyton,Knowsley,,L36 6EX,Exempt,fhrs_exempt_en-GB,2013-05-15,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.81988900000000,53.41319600000000,
221020,00563/0001/0/000,Mini Supermarket,Retailers - other,4613,1 Halsnead Avenue,Whiston,Knowsley,,L35 3SD,1,fhrs_1_en-GB,2019-12-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,20,FHRS,False,-2.80722900000000,53.40485900000000,
1170534,19/00082/FOOD,Mobile Munchies,Mobile caterer,7846,,,,,,5,fhrs_5_en-GB,2019-07-25,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,,,
220674,01126/4007/2/000,Mollies Munch,Takeaway/sandwich shop,7844,Kiosk B1,St Chads Parade,Kirkby Town Centre,Knowsley,L32 8UG,5,fhrs_5_en-GB,2019-02-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.88853400000000,53.48217000000000,
221035,00879/0050/0/000,Molyneux Drive Convenience Store,Retailers - other,4613,52 Molyneux Drive,Prescot,Knowsley,,L35 5DY,3,fhrs_3_en-GB,2019-03-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.80058400000000,53.41946600000000,
990728,17/00124/FOOD,Montgomery Residential Care Home,Hospitals/Childcare/Caring Premises,5,38 Blue Bell Lane,Huyton,Knowsley,,L36 7XZ,4,fhrs_4_en-GB,2020-02-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,5,5,FHRS,False,-2.84164500000000,53.41706200000000,
650618,14/00074/FOOD,Mosscroft Childcare,Hospitals/Childcare/Caring Premises,5,Bedford Close,Huyton,Knowsley,,L36 1XH,4,fhrs_4_en-GB,2019-03-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,0,FHRS,False,-2.82325600000000,53.41537500000000,
220798,00782/0083/0/000,Mosscroft Post Office,Retailers - other,4613,83 Longview Drive,Huyton,Knowsley,,L36 6EB,2,fhrs_2_en-GB,2019-02-15,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,15,10,FHRS,False,-2.82504700000000,53.41540700000000,
220795,00090/4000/2/000,Mosscroft Primary School,School/college/university,7845,Bedford Close,Huyton,Knowsley,,L36 1XH,5,fhrs_5_en-GB,2018-01-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.82325600000000,53.41537500000000,
1224675,20/00018/FOOD,MP Food And Wine,Retailers - other,4613,Lyneham,Whiston,Knowsley,,L35 3TN,4,fhrs_4_en-GB,2020-02-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,10,FHRS,False,-2.78760409355164,53.41327667236330,
699535,14/00144/MIXED,MP Food And Wines,Retailers - other,4613,35A Roughwood Drive,Northwood,Kirkby,Knowsley,L33 9TY,3,fhrs_3_en-GB,2018-03-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.86942100000000,53.49004100000000,
220766,01322/0004/0/000,Mr Ho's Restaurant,Restaurant/Cafe/Canteen,1,4 Warrington Road,Prescot,Knowsley,,L34 5RB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.80102100000000,53.42987200000000,true
1111541,19/00023/FOOD,Mr Whippy,Mobile caterer,7846,50 Attlee Road,Huyton,Knowsley,,L36 6BQ,4,fhrs_4_en-GB,2019-03-14,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,10,FHRS,False,-2.82754800000000,53.41324100000000,
1109699,19/00019/FOOD,Mr Whippy,Mobile caterer,7846,Lees Road,Knowsley Industrial Park,Kirkby,Knowsley,,4,fhrs_4_en-GB,2019-03-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,10,FHRS,False,-2.86581000324037,53.47627500104340,
860994,16/00096/FOOD,Mr Whippy,Mobile caterer,7846,,,,,,4,fhrs_4_en-GB,2019-04-02,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,0,10,FHRS,False,,,
1132070,19/00052/FOOD,My Little Kitchen,Takeaway/sandwich shop,7844,1 Page Moss Parade,Roby,Knowsley,,L36 2PA,3,fhrs_3_en-GB,2019-03-22,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.86582200000000,53.41765300000000,
1065550,18/00054/MIXED,Namaste,Restaurant/Cafe/Canteen,1,61 Kemble Street,Prescot,Knowsley,,L34 5SF,3,fhrs_3_en-GB,2019-10-14,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.80157300000000,53.42800800000000,
220645,00829/0013/0/000,New China Palace,Takeaway/sandwich shop,7844,13 Market Place,Prescot,Knowsley,,L34 5SB,5,fhrs_5_en-GB,2017-11-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80485700000000,53.42818300000000,
220726,01322/0166/0/000,New Star Supermarket,Retailers - other,4613,166 Warrington Road,Prescot,Knowsley,,L35 2UA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.79092800000000,53.42373700000000,true
1229314,20/00036/MIXED,New Star Supermarket,Retailers - other,4613,5 Warrington Road,Prescot,Knowsley,,L34 5QX,5,fhrs_5_en-GB,2020-03-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.80164540000000,53.43034280000000,
1092193,18/00100/FOOD,Newlands Hey School,School/college/university,7845,1A Huyton Hey Road,Huyton,Knowsley,,L36 5SE,5,fhrs_5_en-GB,2018-11-30,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.83596110343933,53.41033172607420,
220968,01126/0086/0/000,News Extra,Retailers - other,4613,86 St Chads Parade,Kirkby Town Centre,Knowsley,,L32 8UG,Exempt,fhrs_exempt_en-GB,2018-01-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.88853400000000,53.48217000000000,
960687,17/00090/FOOD,NG's Cakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-04-18,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
369051,11/00061/COM,Nisa Stockbridge Village,Retailers - supermarkets/hypermarkets,7840,Parrys Supermarket,17 The Croft,Stockbridge Village,Knowsley,L28 1NR,5,fhrs_5_en-GB,2020-02-12,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.86859393119812,53.43560791015630,
220918,00388/0284/0/000,Noodles Nursery,Hospitals/Childcare/Caring Premises,5,284 Dragon Lane,Whiston,Knowsley,,L35 3QZ,5,fhrs_5_en-GB,2019-11-14,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.80092200000000,53.41262300000000,
844398,16/00070/FOOD,North West Roadshow,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-01-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,,,
1061415,18/00045/MIXED,North West Tea Service,Distributors/Transporters,7,9 - 10 Brickfields,Huyton,Knowsley,,L36 6HY,5,fhrs_5_en-GB,2020-03-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.82469720000000,53.40824390000000,
1109690,00504/4000/2/000,Northwood Community Centre,Other catering premises,7841,Gilescroft Avenue,Kirkby,Knowsley,,L33 9TW,5,fhrs_5_en-GB,2019-03-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.87204194068909,53.48925781250000,
221069,12/00022/MIXED,Oak Tree Cafe,Restaurant/Cafe/Canteen,1,Depot Road,Knowsley Industrial Park,Kirkby,Knowsley,L33 3AR,5,fhrs_5_en-GB,2018-09-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,5,FHRS,False,-2.84907000000000,53.48983600000000,
1242305,20/00045/MIXED,Oak Tree Hotel,Pub/bar/nightclub,7843,294 Liverpool Road,Huyton,Knowsley,,L36 3RN,4,fhrs_4_en-GB,2020-02-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,0,FHRS,False,-2.85034000000000,53.41999400000000,
858271,00751/4001/2/000,Oak Tree Nursery,Hospitals/Childcare/Caring Premises,5,Oak Tree Childrens Centre,Lichfield Road,Halewood,Knowsley,L26 1TT,4,fhrs_4_en-GB,2017-11-01,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,0,FHRS,False,-2.83765700000000,53.35732300000000,
1098235,19/00004/FOOD,Oasis Restaurant And Coffee Shop,Restaurant/Cafe/Canteen,1,Knowsley Safari Park,Prescot Bypass,Prescot,Knowsley,L34 4AN,5,fhrs_5_en-GB,2019-04-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.81303310394287,53.43549728393550,
220813,00888/4008/2/000,OCS Catering (Phoenix House),Restaurant/Cafe/Canteen,1,Moorgate Road,Kirkby,Knowsley,,L33 7RX,5,fhrs_5_en-GB,2019-08-22,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.86728700000000,53.47186300000000,
1048561,18/00031/FOOD,Oh Crumbs,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-05-02,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
960686,17/00089/FOOD,Olga's Cakes And Cupcakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-04-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
858345,15/00079/FOOD,Olive Catering,Restaurant/Cafe/Canteen,1,Matalan Head Office,Perimeter Road,Knowsley Industrial Park,Kirkby,L33 7SZ,5,fhrs_5_en-GB,2019-03-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,,,
1149615,19/00064/MIXED,One Below,Retailers - other,4613,10 St Chads Parade,Kirkby Town Centre,Knowsley,,L32 8RH,5,fhrs_5_en-GB,2019-09-11,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88685900000000,53.48205600000000,
905587,16/00182/MIXED,One Stop,Retailers - supermarkets/hypermarkets,7840,28 - 30 Hillside Road,Huyton,Knowsley,,L36 8BJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.83710100000000,53.42396100000000,true
220600,00669/0048/0/000,Orient Express,Takeaway/sandwich shop,7844,48 James Holt Avenue,Westvale,Kirkby,Knowsley,L32 5TE,5,fhrs_5_en-GB,2018-04-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.89793000000000,53.47897100000000,
220849,01320/4000/2/000,Our Lady's Catholic Primary School,School/college/university,7845,Ward Street,Prescot,Knowsley,,L34 6JJ,5,fhrs_5_en-GB,2019-11-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80180100000000,53.43215900000000,
768652,15/00076/FOOD,Page Moss Chippy,Takeaway/sandwich shop,7844,84 Liverpool Road,Huyton,Knowsley,,L36 3RF,3,fhrs_3_en-GB,2019-01-23,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.86330300000000,53.42106900000000,
1059926,18/00041/FOOD,Page Moss News & Booze,Retailers - other,4613,66 Liverpool Road,Huyton,Knowsley,,L36 3RF,Exempt,fhrs_exempt_en-GB,2018-06-27,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.86330300000000,53.42106900000000,
1130416,19/00044/FOOD,Panamia,Retailers - other,4613,7 Greenes Road,Whiston,Knowsley,,L35 3RE,4,fhrs_4_en-GB,2019-04-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,10,FHRS,False,-2.80223360000000,53.41201950000000,
1089524,18/00098/FOOD,Papa's Pizza,Takeaway/sandwich shop,7844,34 Molyneux Drive,Prescot,Knowsley,,L35 5DY,5,fhrs_5_en-GB,2018-11-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.80058400000000,53.41946600000000,
1038801,18/00019/FOOD,Parade Express,Retailers - other,4613,6 Page Moss Parade,Roby,Knowsley,,L36 2PA,5,fhrs_5_en-GB,2018-03-06,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.86582200000000,53.41765300000000,
220977,00981/0020/0/000,Park Brow Fish Bar,Takeaway/sandwich shop,7844,20 Park Brow Drive,Kirkby,Knowsley,,L32 6QP,5,fhrs_5_en-GB,2018-10-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87648600000000,53.47451000000000,
220733,11/00054/FOOD,Park Brow Primary School,School/college/university,7845,Broad Lane,Southdene,Kirkby,Knowsley,L32 6QH,5,fhrs_5_en-GB,2019-07-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.87452700000000,53.47447100000000,
221173,00985/4000/2/000,Park View Academy,School/college/university,7845,Park View,Roby,Knowsley,,L36 2LL,5,fhrs_5_en-GB,2019-05-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.85509100000000,53.41900700000000,
735194,14/00188/MIXED,Parklands Club,Pub/bar/nightclub,7843,1A Parklands,Cronton,Knowsley,,WA8 4NQ,5,fhrs_5_en-GB,2018-03-21,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.76347800000000,53.38002300000000,
220580,07/00024/FOOD,Parklands Day Nursery,Hospitals/Childcare/Caring Premises,5,Broad Lane,Southdene,Kirkby,Knowsley,L32 6QG,5,fhrs_5_en-GB,2019-04-25,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87950800000000,53.47130600000000,
220578,09184/4000/2/000,Partnership For Learning The Charity,Restaurant/Cafe/Canteen,1,Speke Boulevard,Halewood,Knowsley,,L24 9PZ,5,fhrs_5_en-GB,2019-03-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.83090800000000,53.34709600000000,
802298,15/00075/COM,Partyworld,Other catering premises,7841,5 Church Street,Prescot,Knowsley,,L34 1LQ,5,fhrs_5_en-GB,2019-10-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80860700000000,53.42913700000000,
221164,01332/4006/2/000,Pat's Place,Takeaway/sandwich shop,7844,Webber Road,Knowsley Industrial Park,Kirkby,Knowsley,L33 7SW,5,fhrs_5_en-GB,2020-03-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,0,FHRS,False,-2.86001100000000,53.47935800000000,
861966,16/00108/FOOD,Paul's Fresh Fish,Retailers - other,4613,7 Kirkby Market,Market Square,Kirkby Town Centre,Knowsley,L32 8RG,5,fhrs_5_en-GB,2019-04-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88569600000000,53.48198400000000,
1215401,20/00009/FOOD,Paws For Tea,Restaurant/Cafe/Canteen,1,The Henley Memorial Park,Warrington Road,Prescot,Knowsley,L35 5AF,1,fhrs_1_en-GB,2020-02-26,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,15,15,20,FHRS,False,-2.78839500000000,53.42349300000000,
557733,00619/0044/0/000,Peo's,Retailers - other,4613,44 Hillside Road,Huyton,Knowsley,,L36 8BJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.83728400000000,53.42405000000000,true
1155145,19/00068/FOOD,Phoebes Cakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-07-04,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,,,
1079695,18/00080/MIXED,Pinion Bistro Ltd,Restaurant/Cafe/Canteen,1,39 Eccleston Street,Prescot,Knowsley,,L34 5QA,5,fhrs_5_en-GB,2018-10-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80404830000000,53.42926600000000,
221032,00689/0077/0/000,Pizza Delight,Takeaway/sandwich shop,7844,77 Kennelwood Avenue,Northwood,Kirkby,Knowsley,L33 6UE,5,fhrs_5_en-GB,2018-03-28,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.87710500000000,53.48772800000000,
220845,09049/0011/0/000,Pizza Kings,Takeaway/sandwich shop,7844,11 Kingsway Parade,Kingsway,Huyton,Knowsley,L36 2QA,3,fhrs_3_en-GB,2018-08-08,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,10,10,FHRS,False,-2.85235200000000,53.41977300000000,
1210171,19/00125/FOOD,Pizza Queen,Takeaway/sandwich shop,7844,32A Milton Avenue,Whiston,Knowsley,,L35 2XZ,2,fhrs_2_en-GB,2019-12-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,15,10,10,FHRS,False,-2.78842300000000,53.41605900000000,
220646,00624/4001/2/000,Plantation Primary School,School/college/university,7845,Hollies Road,Halewood,Knowsley,,L26 0TH,5,fhrs_5_en-GB,2019-11-20,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.82905000000000,53.36746000000000,
583139,13/00172/FOOD,Playtots Nursery,Hospitals/Childcare/Caring Premises,5,Park View,Roby,Knowsley,,L36 2LL,5,fhrs_5_en-GB,2019-05-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,5,FHRS,False,-2.85509100000000,53.41900700000000,
668808,14/00091/MIXED,Playtots The Robins,Hospitals/Childcare/Caring Premises,5,Pilch Lane,Roby,Knowsley,,L14 0JQ,4,fhrs_4_en-GB,2019-01-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,0,10,FHRS,False,-2.87356600000000,53.41304000000000,
564375,13/00122/FOOD,Poco Coffee,Restaurant/Cafe/Canteen,1,30 Eccleston Street,Prescot,Knowsley,,L34 5QJ,5,fhrs_5_en-GB,2018-04-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.80343100000000,53.42919100000000,
220973,00771/0138/0/000,Post Office,Retailers - other,4613,138 Liverpool Road,Huyton,Knowsley,,L36 3RH,4,fhrs_4_en-GB,2019-03-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,10,FHRS,False,-2.86081300000000,53.42144700000000,
860995,16/00098/MIXED,Pound Bakery,Retailers - other,4613,16 Eccleston Street,Prescot,Knowsley,,L34 5QE,5,fhrs_5_en-GB,2018-04-13,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80468700000000,53.42875100000000,
220796,00364/0031/0/000,Poundbakery & Poundcafe,Restaurant/Cafe/Canteen,1,31-33 Derby Road,Huyton,Knowsley,,L36 9UG,4,fhrs_4_en-GB,2020-01-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,10,0,FHRS,False,-2.83930900000000,53.41226100000000,
1215397,20/00005/COM,Poundbakery And Poundcafe,Restaurant/Cafe/Canteen,1,60 St Chads Parade,Kirkby Town Centre,Knowsley,,L32 8UG,5,fhrs_5_en-GB,2020-02-19,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.88853400000000,53.48217000000000,
858359,15/00138/MIXED,Poundland,Retailers - other,4613,18 - 18A Cavendish Walk,Derby Road,Huyton,Knowsley,L36 9YG,5,fhrs_5_en-GB,2020-01-31,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.83928500000000,53.41262000000000,
220536,00917/4004/2/000,Poundland,Retailers - other,4613,1A Newtown Gardens,Kirkby Town Centre,Knowsley,,L32 8RD,5,fhrs_5_en-GB,2018-01-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.88719800000000,53.48170300000000,
220885,09191/0089/2/000,Poundstretcher,Retailers - other,4613,89 The Forum,Derby Road,Huyton,Knowsley,L36 9UH,3,fhrs_3_en-GB,2019-03-29,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.83962700000000,53.41010100000000,
220684,01126/0010/0/000,Poundworld,Retailers - other,4613,10 St Chads Parade,Kirkby Town Centre,Knowsley,,L32 8RH,Exempt,fhrs_exempt_en-GB,2018-01-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.88685900000000,53.48205600000000,
220908,01174/0064/0/000,Premier Express,Retailers - other,4613,64 Shaw Lane,Prescot,Knowsley,,L35 5BZ,4,fhrs_4_en-GB,2020-02-10,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,10,FHRS,False,-2.79279400000000,53.42051600000000,
1132072,19/00054/FOOD,Prep For Success,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-05-15,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,5,5,FHRS,False,,,
1181895,19/00097/FOOD,Prepfresh,Other catering premises,7841,15 Tarbock Road,Huyton,Knowsley,,L36 5XN,3,fhrs_3_en-GB,2019-09-09,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,10,10,10,FHRS,False,-2.84681400000000,53.40760500000000,
220703,00412/4000/2/000,Prescot Cables Football Club,Restaurant/Cafe/Canteen,1,Eaton Street,Prescot,Knowsley,,L34 6HD,5,fhrs_5_en-GB,2020-02-07,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80397900000000,53.43111000000000,
220707,07/00045/COM,Prescot Fuel Service Station,Retailers - other,4613,29 St Helens Road,Prescot,Knowsley,,L34 6HN,5,fhrs_5_en-GB,2018-08-17,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,5,FHRS,False,-2.80200500000000,53.43098000000000,
220638,01130/0057/0/000,Prescot Guild Hall,Pub/bar/nightclub,7843,57 St Helens Road,Prescot,Knowsley,,L34 6HW,5,fhrs_5_en-GB,2020-02-24,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,5,FHRS,False,-2.80104400000000,53.43190300000000,
858279,01206/4001/2/000,Prescot Manor Bowling Club,Pub/bar/nightclub,7843,South Avenue,Prescot,Knowsley,,L34 1LT,Exempt,fhrs_exempt_en-GB,2018-07-03,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,,,,FHRS,False,-2.80829600000000,53.42547200000000,
858269,00608/0003/0/000,Prescot Masonic Hall,Other catering premises,7841,3 High Street,Prescot,Knowsley,,L34 3LD,5,fhrs_5_en-GB,2018-08-22,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.80588100000000,53.42983000000000,
682472,13/00124/FOOD,Prescot Primary School,School/college/university,7845,Maryville Road,Prescot,Knowsley,,L34 2TA,5,fhrs_5_en-GB,2019-07-16,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,0,0,0,FHRS,False,-2.79427100000000,53.42866800000000,
221060,01322/0019/0/000,Prescot Reform Club,Pub/bar/nightclub,7843,19 Warrington Road,Prescot,Knowsley,,L34 5QX,5,fhrs_5_en-GB,2018-01-12,412,Knowsley,http://www.knowsley.gov.uk,environmentalhealth@knowsley.gov.uk,5,5,0,FHRS,False,-2.80040900000000,53.43014600000000,
