FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil
1244698,PI/010013057,"Mockbeggar Hall, Wetherspoons",Pub/bar/nightclub,7843,239-241 Hoylake Road,Moreton,Wirral,Merseyside,CH46 0SL,5,fhrs_5_en-GB,2018-08-05,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.11408805847168,53.40026092529300,
1226439,PI/010012836,Mollys,Restaurant/Cafe/Canteen,1,1400 New Chester Road,Eastham,Wirral,Merseyside,CH62 9AQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-2.96229840000000,53.30609580000000,true
1212448,PI/010011641,Molly's Ice-Cream,Other catering premises,7841,Moreton Hills Golf Centre,Tarran Way South,Moreton,Wirral,CH46 4TP,5,fhrs_5_en-GB,2019-12-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.11736392974854,53.40821075439450,
394736,PI/000119170,Mona Castle,Pub/bar/nightclub,7843,163 Wheatland Lane,Seacombe,Wirral,Merseyside,CH44 7DE,5,fhrs_5_en-GB,2019-01-17,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,0,FHRS,False,-3.02272100000000,53.40736900000000,
395189,PI/100025896,Moneysworth,Retailers - other,4613,CP14-15 Birkenhead Market,Grange Precinct,Birkenhead,,CH41 2YW,5,fhrs_5_en-GB,2019-07-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.02357900000000,53.39049000000000,
395667,PI/100041103,Monkey Bizness,Restaurant/Cafe/Canteen,1,Croft Retail Park,57 Welton Road,Bromborough,Wirral,CH62 3PN,5,fhrs_5_en-GB,2019-01-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-2.97572400000000,53.34084900000000,
395758,PI/100042293,Monte Carlo Restaurant,Restaurant/Cafe/Canteen,1,22-24 Market Street,Hoylake,Wirral,Merseyside,CH47 2AE,4,fhrs_4_en-GB,2019-12-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.17842400000000,53.39126400000000,
394829,PI/000148366,Montrose Court Restaurant,Pub/bar/nightclub,7843,1 Montrose Court,Market Street,Hoylake,Wirral,CH47 2AP,4,fhrs_4_en-GB,2019-07-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-3.18020900000000,53.39110200000000,
395711,PI/100041550,More Gorge'Us,Restaurant/Cafe/Canteen,1,7 Lancelyn Court,Spital Road,Bebington,Wirral,CH63 9JP,5,fhrs_5_en-GB,2018-06-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00354300000000,53.34096900000000,
878542,PI/000056920,Moreton Baptist Church,Restaurant/Cafe/Canteen,1,Hoylake Road,Moreton,Wirral,Merseyside,CH46 6DF,5,fhrs_5_en-GB,2017-12-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.12069400000000,53.39813000000000,
394481,PI/000080452,Moreton Community Centre,Hospitals/Childcare/Caring Premises,5,Maryland Lane,Moreton,Wirral,Merseyside,CH46 7TS,5,fhrs_5_en-GB,2018-12-03,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.11518000000000,53.40291900000000,
395229,PI/100032389,Moreton Food and Wine,Retailers - other,4613,385-387 Hoylake Road,Moreton,Wirral,Merseyside,CH46 0RW,5,fhrs_5_en-GB,2018-08-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-3.12060800000000,53.39769000000000,
1128267,PI/100020382,Moreton Hills Golf Centre,Other catering premises,7841,Tarran Way South,Moreton,Wirral,Merseyside,CH46 4TP,5,fhrs_5_en-GB,2019-03-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-3.11736392974854,53.40821075439450,
394500,PI/000084374,Moreton Kebab House,Retailers - other,4613,12 Pasture Road,Moreton,Wirral,Merseyside,CH46 7TH,5,fhrs_5_en-GB,2019-05-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,-3.11171100000000,53.40198900000000,
1057472,PI/000084477,Moreton Methodist Church,Restaurant/Cafe/Canteen,1,Pasture Road,Moreton,Wirral,Merseyside,CH46 7TQ,3,fhrs_3_en-GB,2018-06-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.11419391632080,53.40547943115230,
975287,PI/010005055,Moreton Pharmacy,Retailers - other,4613,Manichem Group Ltd,205-207 Hoylake Road,Moreton,Wirral,CH460SJ,Exempt,fhrs_exempt_en-GB,2017-04-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.11213707923889,53.40102386474610,
839603,PI/000056915,Moreton Presbyterian Church,Other catering premises,7841,Hoylake Road,Moreton,Wirral,Merseyside,CH46 8TQ,Exempt,fhrs_exempt_en-GB,2018-08-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.10797000000000,53.40159200000000,
1057474,PI/000084486,Moreton Youth And  Community Centre,Pub/bar/nightclub,7843,Pasture Road,Moreton,Wirral,Merseyside,CH46 8SA,Exempt,fhrs_exempt_en-GB,2018-06-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.11205900000000,53.40322700000000,
1098190,PI/000017217,morley cakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-01-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,0,FHRS,False,,,
546918,PI/100004160,Morris Stores,Retailers - other,4613,54 Chester Street,Birkenhead,Wirral,Merseyside,CH41 5EA,4,fhrs_4_en-GB,2017-07-01,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.01360900000000,53.39236400000000,
394975,PI/100005784,Morrisons,Retailers - supermarkets/hypermarkets,7840,11 Dee Lane,West Kirby,Wirral,Merseyside,CH48 0QA,5,fhrs_5_en-GB,2020-03-17,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.18550500000000,53.37280200000000,
395690,PI/100041254,Morrisons,Retailers - supermarkets/hypermarkets,7840,"22 Marine Point,",Kings Parade,New Brighton,Wirral,CH45 2PB,5,fhrs_5_en-GB,2018-09-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04641450000000,53.44023020000000,
1081840,PI/010008542,Morrisons Cafe,Restaurant/Cafe/Canteen,1,22 Marine Point,Kings Parade,New Brighton,Wirral,,5,fhrs_5_en-GB,2018-09-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04175720000000,53.43910610000000,
989580,PI/010005091,Morrisons Daily,Retailers - supermarkets/hypermarkets,7840,125-127 Mount Road,Tranmere,Wirral,Merseyside,CH42 6RE,5,fhrs_5_en-GB,2019-07-02,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.02793600000000,53.36973300000000,
1002512,PI/010005132,Morrisons Daily,Retailers - supermarkets/hypermarkets,7840,229-231 Old Chester Road,Tranmere,Wirral,Merseyside,CH42 3TD,5,fhrs_5_en-GB,2019-02-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.01491100000000,53.37565100000000,
546790,PI/000028435,Morsy Lewis Pharmacy,Retailers - other,4613,14-16A Cross Lane,Bebington,Wirral,Merseyside,CH63 3AL,Exempt,fhrs_exempt_en-GB,2017-06-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.01153300000000,53.34537800000000,
546792,PI/000039107,Morsy Lewis Pharmacy,Retailers - other,4613,41-42 Fender Way,Beechwood,Wirral,Merseyside,CH43 7ZJ,Exempt,fhrs_exempt_en-GB,2017-06-19,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.08459400000000,53.39794200000000,
395058,PI/100013269,Mosslands School Annexe,School/college/university,7845,Mosslands Drive,Poulton,Wirral,Merseyside,CH44 2EQ,5,fhrs_5_en-GB,2020-02-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.05988200000000,53.41602500000000,
975306,PI/100048524,Mother India Kitchen,Restaurant/Cafe/Canteen,1,94 Market Street,Hoylake,Wirral,Merseyside,CH47 3BE,5,fhrs_5_en-GB,2018-11-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.17441606521606,53.39479827880860,
394244,PI/000035761,Mother Redcaps Nursing Home,Hospitals/Childcare/Caring Premises,5,Lincoln Drive,Egremont,Wirral,Merseyside,CH45 7PL,4,fhrs_4_en-GB,2020-01-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-3.03459500000000,53.42679100000000,
394431,PI/000074860,Mount General Store,Retailers - other,4613,Applebarrel Greengrocers,111 Mount Road,Tranmere,Wirral,CH42 6RE,5,fhrs_5_en-GB,2018-11-14,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.02793600000000,53.36973300000000,
395242,PI/100032824,Mount Primary School,School/college/university,7845,Mount Pleasant Road,Liscard,Wirral,Merseyside,CH45 5HX,5,fhrs_5_en-GB,2018-09-27,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.06543500000000,53.43321600000000,
796413,PI/100047368,MP Food & Wine,Retailers - other,4613,14 Coronation Buildings,Gilroy Road,Newton,Wirral,CH48 6DP,2,fhrs_2_en-GB,2018-06-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,15,10,FHRS,False,-3.16854200000000,53.37855100000000,
394860,PI/000151188,MP Food & Wine,Retailers - other,4613,MP Food & Wine,New Brighton,Wirral,,CH45 1HB,2,fhrs_2_en-GB,2020-03-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,15,15,10,FHRS,False,-3.03807210922241,53.42927932739260,
1013221,PI/100048582,MP Food and Wine,Retailers - other,4613,MP Food and Wine,Tranmere,Wirral,,CH42 7HB,3,fhrs_3_en-GB,2017-10-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.02763009071350,53.38199615478520,
394110,PI/000008047,Mr Pizza,Takeaway/sandwich shop,7844,158c Bebington Road,Bebington,Wirral,Merseyside,CH63 7NX,5,fhrs_5_en-GB,2020-01-01,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.00379900000000,53.35632900000000,
395596,PI/100040551,Mr Yummie,Takeaway/sandwich shop,7844,Mr Yummie,Birkenhead,Wirral,,CH41 2QQ,4,fhrs_4_en-GB,2020-03-05,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,10,5,FHRS,False,-3.03156805038452,53.38815689086910,
394465,PI/000079432,Mrs Bishton's Cakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2017-09-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
1021751,PI/100048553,Mrs Pringle's Pickles & Preserves,Other catering premises,7841,,,,,,4,fhrs_4_en-GB,2017-12-01,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,10,FHRS,False,,,
1072872,PI/010005540,Muffin Break Birkenhead,Restaurant/Cafe/Canteen,1,Unit SU4,The Pyramids,Birkenhead,Wirral,CH41 2RA,5,fhrs_5_en-GB,2018-08-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.02708911895752,53.38885116577150,
933797,PI/100047993,Muffs of Bromborough,Retailers - other,4613,Allport Lane,Bromborough,Wirral,Merseyside,CH62 7HQ,4,fhrs_4_en-GB,2019-10-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-2.97782707214355,53.33233642578130,
395185,PI/100025877,Murphys Jacket,Restaurant/Cafe/Canteen,1,Birkenhead Market,Grange Precinct,Birkenhead,,,5,fhrs_5_en-GB,2018-09-13,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,,,
395291,PI/100034796,Muzzy Charcoal Grill,Takeaway/sandwich shop,7844,29 Liscard Village,Liscard,Wirral,Merseyside,CH45 4JG,3,fhrs_3_en-GB,2018-10-18,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.04449700000000,53.42120400000000,
1215041,PI/010012422,Muzzys Breakfast House,Restaurant/Cafe/Canteen,1,18a Broadway,Higher Bebington,Wirral,Merseyside,CH63 5NH,5,fhrs_5_en-GB,2020-01-03,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.02703600000000,53.36167700000000,
505326,PI/000079926,Myrtle Inn,Pub/bar/nightclub,7843,1 Old Bidston Road,Birkenhead,Wirral,Merseyside,CH41 8EE,5,fhrs_5_en-GB,2019-01-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.03510500000000,53.39946000000000,
395084,PI/100015589,Nagra Premier,Retailers - other,4613,126 Pasture Road,Moreton,Wirral,Merseyside,CH46 8SB,5,fhrs_5_en-GB,2017-08-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,5,FHRS,False,-3.11262600000000,53.40534300000000,
796404,PI/100047151,Nando's,Restaurant/Cafe/Canteen,1,"Unit RU4B, The Croft Retail Park",Welton Road,Bromborough,Wirral,CH62 3PN,5,fhrs_5_en-GB,2019-09-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-2.97572400000000,53.34084800000000,
1065916,PI/010005817,Nanu Organics,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-06-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,,,
1065913,PI/010005402,Napoli Pizza,Takeaway/sandwich shop,7844,118 New Chester Road,New Ferry,Wirral,Merseyside,CH62 5AG,5,fhrs_5_en-GB,2020-03-17,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,5,5,FHRS,False,-2.99694600000000,53.36012600000000,
1072876,PI/010006907,Natalie's Bakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-08-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
905743,PI/100048214,Natalie's Cakes and Bakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-09-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
831118,PI/100047410,Nathaniel's Wine Bar & Bistro,Takeaway/sandwich shop,7844,4 High Street,Bromborough,Wirral,Merseyside,CH62 7HA,3,fhrs_3_en-GB,2018-05-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-2.97660700000000,53.33216700000000,
954924,PI/100048491,Naturally Nutritious Foods,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2019-03-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,,,
394387,PI/000067841,Nazareth House,Hospitals/Childcare/Caring Premises,5,Manor Hill,Claughton,Wirral,Merseyside,CH43 1UG,4,fhrs_4_en-GB,2019-06-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,0,10,FHRS,False,-3.04838200000000,53.39136200000000,
546812,PI/000059690,Neil And Marias Newsagents,Retailers - other,4613,Neil And Marias Newsagents,Egremont,Wirral,,CH44 8AU,4,fhrs_4_en-GB,2017-07-17,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,5,5,FHRS,False,-3.02714490890503,53.41926956176760,
433806,PI/100002342,Nelsons News,Retailers - other,4613,172 Borough Road,Seacombe,Wirral,Merseyside,CH44 6NJ,3,fhrs_3_en-GB,2019-06-24,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.02476500000000,53.41230500000000,
764683,PI/100047248,Nemesis,Restaurant/Cafe/Canteen,1,352 Woodchurch Road,Prenton,Wirral,Merseyside,CH42 8PG,5,fhrs_5_en-GB,2018-08-30,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04959400000000,53.37340900000000,
919789,PI/100048361,Neo Community Cafe,Restaurant/Cafe/Canteen,1,Beaconsfield Community House,Beaconsfield Close,Tranmere,Wirral,CH42 3YN,3,fhrs_3_en-GB,2019-10-29,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,5,10,FHRS,False,-3.01573400000000,53.37929300000000,
1081836,PI/010008362,Netti's Cakery,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2018-09-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,,,
394594,PI/000099150,New Brighton Baptist Church,Other catering premises,7841,Seabank Road,New Brighton,Wirral,Merseyside,CH45 1HE,Exempt,fhrs_exempt_en-GB,2018-07-31,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.04018100000000,53.43180300000000,
1042330,PI/100035706,New Brighton Childrens Centre Mount Pleasant Road,Hospitals/Childcare/Caring Premises,5,Liscard,Wirral,Merseyside,,CH45 5HU,5,fhrs_5_en-GB,2019-08-22,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.05093908309937,53.42920303344730,
505338,PI/100031223,New Brighton Cricket & Bowling Club,Restaurant/Cafe/Canteen,1,111 Rake Lane,Liscard,Wirral,Merseyside,CH45 5DE,5,fhrs_5_en-GB,2018-07-22,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.04325800000000,53.42530400000000,
546976,PI/100044140,New Brighton Ice Cream Parlour,Restaurant/Cafe/Canteen,1,Marine Promenade,New Brighton,Wirral,Merseyside,CH45 2JX,4,fhrs_4_en-GB,2018-10-22,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.04079400000000,53.44028300000000,
394841,PI/000149763,New Brighton Kebab House,Takeaway/sandwich shop,7844,109 - 111,Victoria Road,New Brighton,Wirral,CH45 2JB,3,fhrs_3_en-GB,2019-08-15,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.04146400000000,53.43812000000000,
1102092,PI/000114803,New Brighton Post Office,Retailers - other,4613,100-102 Victoria Road,New Brighton,Wirral,Merseyside,CH45 2JF,Exempt,fhrs_exempt_en-GB,2019-02-05,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.04232500000000,53.43824800000000,
395147,PI/100021798,New Brighton Primary School,School/college/university,7845,Vaughan Road,New Brighton,Wirral,Merseyside,CH45 1LH,5,fhrs_5_en-GB,2020-02-10,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.03997500000000,53.43386400000000,
1211773,PI/010009091,New China,Takeaway/sandwich shop,7844,134 Bebington Road,New Ferry,Wirral,Merseyside,CH62 5BJ,1,fhrs_1_en-GB,2019-11-21,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,15,15,20,FHRS,False,-3.00093600000000,53.35852800000000,
975293,PI/010005202,New Chinese Kitchen,Restaurant/Cafe/Canteen,1,116-118 Seaview Road,Liscard,Wirral,Merseyside,CH45 4LD,3,fhrs_3_en-GB,2018-12-13,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.04687200000000,53.42355600000000,
546850,PI/000098458,New Civil Defence Services Club,Pub/bar/nightclub,7843,School Lane,New Ferry,Wirral,Merseyside,CH62 5BB,5,fhrs_5_en-GB,2019-07-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-2.99901900000000,53.36075600000000,
395603,PI/100040580,New Ferry Booze and News,Retailers - other,4613,New Ferry Booze and News,New Ferry,Wirral,,CH62 5AG,4,fhrs_4_en-GB,2019-07-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,0,5,FHRS,False,-2.99686908721924,53.36002731323240,
1244700,PI/010013062,New Ferry Village Hall,Retailers - other,4613,Grove Street,New Ferry,Wirral,Merseyside,CH62 5JS,Exempt,fhrs_exempt_en-GB,2017-12-04,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,-3.00304600000000,53.36138700000000,
394552,PI/000090173,New Oriental Stir Fry,Takeaway/sandwich shop,7844,20 Queen Street,Tranmere,Wirral,Merseyside,CH41 9AS,5,fhrs_5_en-GB,2019-10-25,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.01749000000000,53.38295500000000,
850944,PI/100047979,New Townfield Valley,Takeaway/sandwich shop,7844,8 Townfield Close,Noctorum,Wirral,Merseyside,CH43 9JW,3,fhrs_3_en-GB,2018-12-14,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.06423500000000,53.37883500000000,
395348,PI/100036168,New World Fish & Chips,Takeaway/sandwich shop,7844,156 Seabank Road,New Brighton,Wirral,Merseyside,CH45 1HG,3,fhrs_3_en-GB,2019-07-08,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.03944100000000,53.43171100000000,
395296,PI/100034842,New Ying King,Restaurant/Cafe/Canteen,1,43 Seaview Road,Liscard,Wirral,Merseyside,CH45 4QN,5,fhrs_5_en-GB,2018-07-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,0,FHRS,False,-3.04626900000000,53.42106200000000,
395086,PI/100015750,Newhaven Care,Hospitals/Childcare/Caring Premises,5,Newhaven Care,Liscard,Wirral,,CH45 7QN,5,fhrs_5_en-GB,2020-02-20,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,-3.03538298606873,53.42512130737300,
394630,PI/000107183,Newhaven Residential Home,Hospitals/Childcare/Caring Premises,5,5-7 Sunningdale Road,New Brighton,Wirral,Merseyside,CH45 0LU,4,fhrs_4_en-GB,2020-01-06,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,10,10,FHRS,False,-3.05512800000000,53.43426100000000,
394457,PI/000077609,Newlands Residential Home,Hospitals/Childcare/Caring Premises,5,1 Newland Drive,Liscard,Wirral,Merseyside,CH44 2AX,4,fhrs_4_en-GB,2018-03-23,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.05289800000000,53.42018600000000,
395713,PI/100041557,News & Booze,Retailers - other,4613,News & Booze,Oxton,Wirral,,CH42 0HA,3,fhrs_3_en-GB,2019-07-30,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.03245306015015,53.38494873046880,
546977,PI/100044211,News & Booze,Retailers - other,4613,News & Booze,Tranmere,Wirral,,CH41 2TE,3,fhrs_3_en-GB,2020-01-28,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.02461695671082,53.38486099243160,
394204,PI/000026571,News and Booze,Retailers - other,4613,264-266 Conway Street,Birkenhead,Wirral,Merseyside,CH41 4AG,4,fhrs_4_en-GB,2017-10-30,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,10,FHRS,False,-3.03058700000000,53.39359400000000,
705865,PI/100046812,News Cafe,Restaurant/Cafe/Canteen,1,"Unit 1-2,  Birkenhead Business Centre",Price Street,Birkenhead,Wirral,CH41 4JQ,3,fhrs_3_en-GB,2019-01-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,10,10,FHRS,False,-3.03619400000000,53.39909100000000,
547023,PI/100044688,News Plus,Retailers - other,4613,News Plus,Egremont,Wirral,,CH44 0DZ,4,fhrs_4_en-GB,2017-05-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,10,5,5,FHRS,False,-3.03234100341797,53.42132568359380,
505335,PI/100000125,Newsmag,Retailers - other,4613,13 Albert Road,Hoylake,Wirral,Merseyside,CH47 2AB,5,fhrs_5_en-GB,2017-07-11,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,0,5,FHRS,False,-3.17871000000000,53.39073900000000,
1098195,PI/000154853,Newton AFC,Pub/bar/nightclub,7843,Football Ground,Frankby Road,Greasby,Wirral,CH49 3PE,5,fhrs_5_en-GB,2019-01-16,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.12990498542786,53.37506866455080,
394459,PI/000077787,Newton Post Office,Retailers - other,4613,80 Newton Cross Lane,Newton,Wirral,Merseyside,CH48 9XQ,5,fhrs_5_en-GB,2017-05-26,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,5,5,5,FHRS,False,-3.15293200000000,53.37168300000000,
546942,PI/100034401,Next,Retailers - other,4613,Unit 23,Welton Road,Bromborough,Wirral,CH63 3PN,Exempt,fhrs_exempt_en-GB,2017-08-07,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,,,,FHRS,False,,,
850936,PI/100047941,Ni Hao No1,Takeaway/sandwich shop,7844,60 Oxton Road,Birkenhead,Wirral,Merseyside,CH41 2TW,2,fhrs_2_en-GB,2018-10-03,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,15,10,10,FHRS,False,-3.03421500000000,53.38693700000000,
933802,PI/100048177,Nicki Jackson Cakes,Other catering premises,7841,,,,,,5,fhrs_5_en-GB,2016-12-12,435,Wirral,http://www.wirral.gov.uk,environmentalhealth@wirral.gov.uk,0,0,0,FHRS,False,,,
